#
# Filename : HoughtonMI_20230514_163251_SnowTemperature.dat
# Sensor   : DS18B20 w/ Raspberry Pi 3 Model B
# Format   : ID, Time Stamp, Celsius, Fahrenheit
#            Fields are separated by the | character
#
0001|2023-05-14 16:32:52|17.937|64.175
0002|2023-05-14 16:33:49|17.875|64.287
0003|2023-05-14 16:34:47|15.875|60.125
0004|2023-05-14 16:35:44|09.125|48.312
0005|2023-05-14 16:36:42|07.437|45.387
0006|2023-05-14 16:37:39|06.250|43.250
0007|2023-05-14 16:38:37|05.375|41.675
0008|2023-05-14 16:39:34|05.125|41.000
0009|2023-05-14 16:40:31|05.062|41.112
0010|2023-05-14 16:41:29|04.750|40.662
0011|2023-05-14 16:42:26|04.687|40.437
0012|2023-05-14 16:43:24|04.500|40.100
0013|2023-05-14 16:44:21|04.437|39.987
